nodo_id,nombre,distrito,tipo,latitud,longitud,demanda_paquetes,ventana_inicio,ventana_fin,prioridad
1247,Punto Reparto 1247,Puente Piedra,punto_reparto,-11.85413,-77.067148,22,10,20,4
1248,Cliente Final 1248,Callao,cliente_final,-12.080656,-77.132378,1,10,18,5
1249,Cliente Final 1249,Magdalena,cliente_final,-12.09364,-77.07318,1,9,18,3
1250,Punto Reparto 1250,Barranco,punto_reparto,-12.125522,-77.001241,9,10,14,3
1251,Punto Reparto 1251,Villa El Salvador,punto_reparto,-12.200447,-76.951418,25,9,20,2
1252,Punto Reparto 1252,Pueblo Libre,punto_reparto,-12.090468,-77.069595,8,10,18,1
1253,Cliente Final 1253,Ate,cliente_final,-12.013453,-76.929005,7,8,20,2
1254,Punto Reparto 1254,San Juan Lurig.,punto_reparto,-12.158427,-76.990603,19,10,16,5
1255,Punto Reparto 1255,Santa Anita,punto_reparto,-12.056903,-76.957096,10,8,18,1
1256,Punto Reparto 1256,Los Olivos,punto_reparto,-12.00678,-77.089171,11,8,20,5
1257,Cliente Final 1257,Miraflores,cliente_final,-12.098979,-77.036002,8,9,16,3
1258,Cliente Final 1258,Callao,cliente_final,-12.048067,-77.096422,8,10,18,2
1259,Cliente Final 1259,Los Olivos,cliente_final,-11.98667,-77.062148,2,9,16,1
1260,Almacén 1260,Pachacámac,almacén,-12.237024,-76.88066,0,11,14,1
1261,Punto Reparto 1261,Santa Anita,punto_reparto,-12.030572,-76.946851,6,8,18,4
1262,Punto Reparto 1262,Puente Piedra,punto_reparto,-11.866157,-77.081801,6,8,18,1
1263,Punto Reparto 1263,San Miguel,punto_reparto,-12.052872,-77.100965,29,10,16,3
1264,Punto Reparto 1264,Chorrillos,punto_reparto,-12.165258,-77.010557,11,10,18,5
1265,Punto Reparto 1265,El Agustino,punto_reparto,-12.032064,-77.008385,29,11,14,3
1266,Punto Reparto 1266,La Molina,punto_reparto,-12.099874,-76.941201,10,10,14,1
1267,Cliente Final 1267,Pueblo Libre,cliente_final,-12.052784,-77.045763,9,8,16,5
1268,Punto Reparto 1268,San Juan Lurig.,punto_reparto,-12.172016,-76.956514,22,10,18,2
1269,Punto Reparto 1269,Rímac,punto_reparto,-12.036224,-77.054183,30,10,16,2
1270,Punto Reparto 1270,Barranco,punto_reparto,-12.135699,-77.023804,14,10,20,1
1271,Punto Reparto 1271,La Molina,punto_reparto,-12.077801,-76.956957,5,11,14,1
1272,Cliente Final 1272,Villa El Salvador,cliente_final,-12.21704,-76.923822,1,8,20,4
1273,Punto Reparto 1273,San Borja,punto_reparto,-12.109532,-77.007959,27,11,18,3
1274,Punto Reparto 1274,El Agustino,punto_reparto,-12.024714,-77.018591,11,8,20,5
1275,Punto Reparto 1275,La Molina,punto_reparto,-12.104266,-76.946265,7,11,14,4
1276,Punto Reparto 1276,Santa Anita,punto_reparto,-12.029855,-76.975838,26,11,20,2
1277,Punto Reparto 1277,Villa María,punto_reparto,-12.14798,-76.924919,9,10,18,4
1278,Cliente Final 1278,San Borja,cliente_final,-12.110444,-77.010336,6,10,20,4
1279,Cliente Final 1279,Miraflores,cliente_final,-12.138168,-77.006513,2,11,14,3
1280,Punto Reparto 1280,Lince,punto_reparto,-12.083421,-77.060067,19,9,18,3
1281,Cliente Final 1281,Pueblo Libre,cliente_final,-12.079313,-77.078639,10,9,14,4
1282,Cliente Final 1282,Comas,cliente_final,-11.916442,-77.046891,2,10,14,3
1283,Punto Reparto 1283,Magdalena,punto_reparto,-12.110777,-77.072417,19,11,20,2
1284,Cliente Final 1284,Pueblo Libre,cliente_final,-12.06906,-77.039776,4,9,20,4
1285,Punto Reparto 1285,Barranco,punto_reparto,-12.16646,-77.028967,15,9,20,4
1286,Cliente Final 1286,San Miguel,cliente_final,-12.08174,-77.070018,6,9,16,1
1287,Punto Reparto 1287,San Martín Porres,punto_reparto,-12.014408,-77.076327,27,11,14,5
1288,Punto Reparto 1288,Pueblo Libre,punto_reparto,-12.094406,-77.068955,19,10,14,4
1289,Punto Reparto 1289,San Borja,punto_reparto,-12.099609,-76.992592,14,11,14,5
1290,Punto Reparto 1290,Surco,punto_reparto,-12.152237,-77.015611,26,11,18,4
1291,Punto Reparto 1291,Breña,punto_reparto,-12.045535,-77.076504,26,8,14,2
1292,Punto Reparto 1292,Comas,punto_reparto,-11.95659,-77.031033,9,8,16,2
1293,Cliente Final 1293,Pachacámac,cliente_final,-12.245431,-76.871879,9,10,20,5
1294,Cliente Final 1294,San Miguel,cliente_final,-12.053994,-77.100678,8,9,16,3
1295,Hub Distribución 1295,Santa Anita,hub_distribución,-12.025185,-76.941079,68,11,18,1
1296,Cliente Final 1296,San Miguel,cliente_final,-12.070409,-77.091539,1,11,16,3
1297,Punto Reparto 1297,San Isidro,punto_reparto,-12.095935,-77.027928,16,8,14,5
1298,Punto Reparto 1298,Comas,punto_reparto,-11.928425,-77.033776,16,8,18,1
1299,Cliente Final 1299,Villa María,cliente_final,-12.146754,-76.939085,7,11,18,4
1300,Cliente Final 1300,Villa El Salvador,cliente_final,-12.213435,-76.946048,7,11,16,2
1301,Punto Reparto 1301,Lince,punto_reparto,-12.097442,-77.019489,9,9,20,3
1302,Punto Reparto 1302,Comas,punto_reparto,-11.939295,-77.059577,18,9,18,2
1303,Punto Reparto 1303,La Molina,punto_reparto,-12.092239,-76.967637,5,8,14,2
1304,Cliente Final 1304,San Martín Porres,cliente_final,-12.044681,-77.046082,8,11,16,1
1305,Punto Reparto 1305,La Molina,punto_reparto,-12.088742,-76.933181,25,11,20,5
1306,Cliente Final 1306,Callao,cliente_final,-12.047445,-77.102728,7,9,20,5
1307,Punto Reparto 1307,Lurín,punto_reparto,-12.282989,-76.855835,22,11,20,3
1308,Hub Distribución 1308,Villa María,hub_distribución,-12.138883,-76.964812,53,11,14,5
1309,Punto Reparto 1309,Lince,punto_reparto,-12.077025,-77.027298,28,9,18,4
1310,Hub Distribución 1310,Callao,hub_distribución,-12.034074,-77.133941,99,10,14,1
1311,Punto Reparto 1311,San Miguel,punto_reparto,-12.090766,-77.096339,20,10,14,5
1312,Punto Reparto 1312,Lince,punto_reparto,-12.08914,-77.053689,27,8,16,5
1313,Cliente Final 1313,Carabayllo,cliente_final,-11.884093,-77.017136,5,11,14,5
1314,Punto Reparto 1314,Puente Piedra,punto_reparto,-11.890794,-77.085345,24,8,16,4
1315,Hub Distribución 1315,Breña,hub_distribución,-12.08607,-77.045514,39,10,14,3
1316,Almacén 1316,Magdalena,almacén,-12.106049,-77.081609,0,8,20,4
1317,Punto Reparto 1317,Jesús María,punto_reparto,-12.056553,-77.019565,20,10,20,3
1318,Cliente Final 1318,Independencia,cliente_final,-12.003426,-77.04158,5,10,16,1
1319,Punto Reparto 1319,Rímac,punto_reparto,-12.032619,-77.054169,24,10,18,1
1320,Almacén 1320,Breña,almacén,-12.058203,-77.058955,0,11,16,5
1321,Cliente Final 1321,San Isidro,cliente_final,-12.093337,-77.061235,5,8,18,4
1322,Hub Distribución 1322,Barranco,hub_distribución,-12.154978,-77.044687,46,8,18,3
1323,Punto Reparto 1323,La Molina,punto_reparto,-12.088616,-76.92091,24,10,18,3
1324,Punto Reparto 1324,Miraflores,punto_reparto,-12.130338,-77.017728,28,8,16,5
1325,Punto Reparto 1325,San Martín Porres,punto_reparto,-11.999788,-77.076264,9,11,18,2
1326,Cliente Final 1326,Ate,cliente_final,-12.052471,-76.913694,4,11,16,5
1327,Punto Reparto 1327,Carabayllo,punto_reparto,-11.864718,-77.043784,6,10,14,2
1328,Punto Reparto 1328,Pueblo Libre,punto_reparto,-12.058835,-77.04018,9,11,20,4
1329,Cliente Final 1329,Villa María,cliente_final,-12.165897,-76.949227,8,9,16,5
1330,Cliente Final 1330,San Martín Porres,cliente_final,-12.040824,-77.084444,6,8,18,1
1331,Punto Reparto 1331,San Isidro,punto_reparto,-12.119935,-77.037173,10,11,20,4
1332,Punto Reparto 1332,Santa Anita,punto_reparto,-12.05518,-76.967171,20,9,20,4
1333,Cliente Final 1333,Lince,cliente_final,-12.101932,-77.0331,5,9,20,1
1334,Punto Reparto 1334,Santa Anita,punto_reparto,-12.033892,-76.979205,30,11,20,3
1335,Punto Reparto 1335,Jesús María,punto_reparto,-12.084891,-77.050246,26,8,14,5
1336,Punto Reparto 1336,Breña,punto_reparto,-12.052915,-77.075766,16,11,18,3
1337,Punto Reparto 1337,Ate,punto_reparto,-12.035404,-76.900142,13,8,18,5
1338,Cliente Final 1338,Villa El Salvador,cliente_final,-12.202925,-76.952009,8,9,16,5
1339,Punto Reparto 1339,El Agustino,punto_reparto,-12.020216,-77.020136,26,9,18,5
1340,Cliente Final 1340,Miraflores,cliente_final,-12.123535,-77.041173,1,8,14,4
1341,Cliente Final 1341,Surco,cliente_final,-12.130697,-76.991045,9,8,20,3
1342,Cliente Final 1342,Villa María,cliente_final,-12.16855,-76.958284,5,10,16,1
1343,Punto Reparto 1343,Miraflores,punto_reparto,-12.126076,-77.019636,24,8,14,5
1344,Punto Reparto 1344,Lima Cercado,punto_reparto,-12.066239,-77.006471,11,8,14,1
1345,Cliente Final 1345,Carabayllo,cliente_final,-11.855579,-77.006136,10,9,20,5
1346,Cliente Final 1346,Independencia,cliente_final,-11.982029,-77.05611,3,8,16,3
1347,Hub Distribución 1347,Santa Anita,hub_distribución,-12.057428,-76.963516,89,8,20,3
1348,Punto Reparto 1348,Los Olivos,punto_reparto,-11.99444,-77.073626,18,10,18,2
1349,Punto Reparto 1349,Los Olivos,punto_reparto,-11.986788,-77.052471,7,10,14,4
1350,Cliente Final 1350,Villa El Salvador,cliente_final,-12.188278,-76.930546,6,8,18,3
1351,Almacén 1351,San Borja,almacén,-12.10559,-76.986524,0,11,14,4
1352,Cliente Final 1352,Callao,cliente_final,-12.040081,-77.140993,4,11,16,4
1353,Punto Reparto 1353,Surco,punto_reparto,-12.122402,-77.009997,9,11,16,5
1354,Cliente Final 1354,Breña,cliente_final,-12.048632,-77.065949,2,11,18,1
1355,Cliente Final 1355,San Isidro,cliente_final,-12.117358,-77.055502,2,8,18,4
1356,Punto Reparto 1356,Miraflores,punto_reparto,-12.110408,-77.010856,20,9,14,1
1357,Hub Distribución 1357,Lima Cercado,hub_distribución,-12.036476,-77.026388,79,10,16,3
1358,Punto Reparto 1358,Puente Piedra,punto_reparto,-11.860873,-77.076232,17,8,20,4
1359,Punto Reparto 1359,Lurín,punto_reparto,-12.289204,-76.856571,17,8,16,1
1360,Hub Distribución 1360,Villa El Salvador,hub_distribución,-12.200382,-76.953333,91,8,18,3
1361,Punto Reparto 1361,Lima Cercado,punto_reparto,-12.032946,-77.045164,14,11,14,1
1362,Cliente Final 1362,San Juan Lurig.,cliente_final,-12.178451,-76.9747,9,10,14,4
1363,Punto Reparto 1363,Los Olivos,punto_reparto,-12.01275,-77.058292,29,10,16,2
1364,Punto Reparto 1364,Magdalena,punto_reparto,-12.090274,-77.046857,6,11,16,3
1365,Punto Reparto 1365,Rímac,punto_reparto,-12.030333,-77.056016,17,8,18,4
1366,Hub Distribución 1366,Barranco,hub_distribución,-12.15737,-77.045307,86,9,16,1
1367,Punto Reparto 1367,Chorrillos,punto_reparto,-12.17368,-77.020093,5,9,20,4
1368,Cliente Final 1368,Barranco,cliente_final,-12.155503,-77.013509,9,10,20,5
1369,Punto Reparto 1369,Comas,punto_reparto,-11.962479,-77.030481,30,11,14,1
1370,Punto Reparto 1370,El Agustino,punto_reparto,-12.036804,-77.009986,6,10,14,4
1371,Punto Reparto 1371,Surco,punto_reparto,-12.167506,-76.994654,11,11,16,5
1372,Punto Reparto 1372,Villa María,punto_reparto,-12.142537,-76.94577,7,8,16,4
1373,Punto Reparto 1373,Breña,punto_reparto,-12.051164,-77.063932,5,11,14,2
1374,Cliente Final 1374,Rímac,cliente_final,-12.018708,-77.011687,3,8,16,1
1375,Cliente Final 1375,Puente Piedra,cliente_final,-11.861182,-77.071018,5,8,20,5
1376,Punto Reparto 1376,San Borja,punto_reparto,-12.118609,-77.025444,23,8,14,1
1377,Hub Distribución 1377,Lince,hub_distribución,-12.099105,-77.028608,58,8,16,4
1378,Cliente Final 1378,El Agustino,cliente_final,-12.035327,-77.034188,7,10,14,5
1379,Punto Reparto 1379,Magdalena,punto_reparto,-12.098023,-77.060047,9,10,16,1
1380,Punto Reparto 1380,San Miguel,punto_reparto,-12.084763,-77.104971,10,10,14,1
1381,Hub Distribución 1381,Ate,hub_distribución,-12.013424,-76.88908,48,11,16,3
1382,Cliente Final 1382,Magdalena,cliente_final,-12.109028,-77.073199,3,11,16,5
1383,Almacén 1383,San Isidro,almacén,-12.083509,-77.055889,0,9,14,5
1384,Punto Reparto 1384,Villa El Salvador,punto_reparto,-12.199393,-76.94717,29,9,14,4
1385,Cliente Final 1385,Barranco,cliente_final,-12.169655,-77.019685,1,8,16,1
1386,Punto Reparto 1386,Rímac,punto_reparto,-12.005718,-77.028413,25,10,20,4
1387,Punto Reparto 1387,Rímac,punto_reparto,-12.049347,-77.029256,9,9,16,3
1388,Punto Reparto 1388,Jesús María,punto_reparto,-12.067943,-77.048864,19,11,16,2
1389,Punto Reparto 1389,Pueblo Libre,punto_reparto,-12.094952,-77.070954,27,8,16,4
1390,Punto Reparto 1390,Pueblo Libre,punto_reparto,-12.090855,-77.037333,7,10,18,4
1391,Cliente Final 1391,Miraflores,cliente_final,-12.117506,-77.009519,9,9,16,1
1392,Punto Reparto 1392,Jesús María,punto_reparto,-12.069164,-77.027676,8,10,16,4
1393,Cliente Final 1393,Los Olivos,cliente_final,-11.999713,-77.074865,4,10,14,2
1394,Punto Reparto 1394,Surco,punto_reparto,-12.13789,-77.008938,30,9,20,4
1395,Punto Reparto 1395,San Borja,punto_reparto,-12.10178,-77.019084,10,8,14,3
1396,Cliente Final 1396,Santa Anita,cliente_final,-12.037229,-76.951869,4,11,18,3
1397,Cliente Final 1397,Pueblo Libre,cliente_final,-12.056057,-77.061702,8,8,14,1
1398,Almacén 1398,Callao,almacén,-12.050041,-77.133668,0,9,16,1
1399,Hub Distribución 1399,Lince,hub_distribución,-12.095773,-77.039548,95,8,14,2
1400,Punto Reparto 1400,San Martín Porres,punto_reparto,-12.002502,-77.085188,19,10,20,2
1401,Punto Reparto 1401,San Martín Porres,punto_reparto,-11.996826,-77.089598,26,10,16,1
1402,Punto Reparto 1402,El Agustino,punto_reparto,-12.035722,-77.007931,12,8,16,4
1403,Hub Distribución 1403,Carabayllo,hub_distribución,-11.902149,-77.049726,55,11,16,1
1404,Hub Distribución 1404,Lince,hub_distribución,-12.082783,-77.050013,92,8,20,2
1405,Punto Reparto 1405,Chorrillos,punto_reparto,-12.153997,-77.045421,24,11,16,4
1406,Punto Reparto 1406,San Juan Lurig.,punto_reparto,-12.150534,-76.992384,9,11,16,3
1407,Cliente Final 1407,Ate,cliente_final,-12.024318,-76.890103,4,10,16,1
1408,Punto Reparto 1408,Rímac,punto_reparto,-12.024443,-77.020189,23,8,18,2
1409,Punto Reparto 1409,Surco,punto_reparto,-12.139952,-77.001391,19,11,20,2
1410,Punto Reparto 1410,Los Olivos,punto_reparto,-11.979913,-77.067177,15,9,18,5
1411,Punto Reparto 1411,San Borja,punto_reparto,-12.087833,-77.024453,30,9,16,1
1412,Cliente Final 1412,Lurín,cliente_final,-12.300156,-76.856674,9,11,16,5
1413,Punto Reparto 1413,Lince,punto_reparto,-12.093432,-77.027917,19,10,14,4
1414,Punto Reparto 1414,San Martín Porres,punto_reparto,-12.007187,-77.072291,12,9,18,4
1415,Punto Reparto 1415,San Miguel,punto_reparto,-12.055164,-77.099156,12,9,14,4
1416,Punto Reparto 1416,San Isidro,punto_reparto,-12.093273,-77.013334,6,11,14,4
1417,Punto Reparto 1417,Jesús María,punto_reparto,-12.095198,-77.051335,17,11,14,4
1418,Cliente Final 1418,Lince,cliente_final,-12.101904,-77.028795,4,8,14,4
1419,Punto Reparto 1419,Chorrillos,punto_reparto,-12.172413,-77.029764,9,10,18,2
1420,Punto Reparto 1420,Breña,punto_reparto,-12.081143,-77.034436,7,8,20,3
1421,Punto Reparto 1421,San Borja,punto_reparto,-12.114036,-76.992515,27,11,14,4
1422,Cliente Final 1422,Pachacámac,cliente_final,-12.224588,-76.893928,3,11,16,3
1423,Cliente Final 1423,Breña,cliente_final,-12.039875,-77.046162,8,8,14,4
1424,Hub Distribución 1424,Puente Piedra,hub_distribución,-11.887428,-77.081129,72,8,18,4
1425,Punto Reparto 1425,Los Olivos,punto_reparto,-11.985913,-77.074927,13,9,14,5
1426,Punto Reparto 1426,Puente Piedra,punto_reparto,-11.888659,-77.085413,15,8,18,1
1427,Punto Reparto 1427,Surco,punto_reparto,-12.135282,-77.014258,17,10,20,5
1428,Cliente Final 1428,San Isidro,cliente_final,-12.094882,-77.032039,6,10,16,5
1429,Cliente Final 1429,Rímac,cliente_final,-12.024751,-77.039426,2,9,16,3
1430,Punto Reparto 1430,Villa María,punto_reparto,-12.161386,-76.962136,22,8,20,5
1431,Punto Reparto 1431,Carabayllo,punto_reparto,-11.859599,-77.035184,27,9,16,3
1432,Punto Reparto 1432,San Juan Lurig.,punto_reparto,-12.177827,-76.997428,13,11,18,1
1433,Cliente Final 1433,Barranco,cliente_final,-12.140516,-77.042669,6,10,20,4
1434,Cliente Final 1434,Jesús María,cliente_final,-12.060543,-77.038969,9,8,20,5
1435,Hub Distribución 1435,Lima Cercado,hub_distribución,-12.066291,-77.032258,98,10,20,5
1436,Punto Reparto 1436,San Juan Lurig.,punto_reparto,-12.143567,-76.965827,30,8,16,4
1437,Cliente Final 1437,Barranco,cliente_final,-12.123256,-77.040483,2,11,16,3
1438,Cliente Final 1438,Barranco,cliente_final,-12.121753,-77.037842,2,9,18,1
1439,Punto Reparto 1439,Rímac,punto_reparto,-12.051586,-77.036429,9,11,16,2
1440,Cliente Final 1440,Jesús María,cliente_final,-12.069268,-77.021503,1,10,20,5
1441,Cliente Final 1441,Callao,cliente_final,-12.056936,-77.102516,3,11,18,4
1442,Punto Reparto 1442,Pachacámac,punto_reparto,-12.255897,-76.847874,28,8,18,2
1443,Punto Reparto 1443,Barranco,punto_reparto,-12.129581,-77.032683,5,9,18,4
1444,Punto Reparto 1444,San Miguel,punto_reparto,-12.079907,-77.079502,15,10,20,5
1445,Cliente Final 1445,Lima Cercado,cliente_final,-12.067572,-77.026127,9,11,20,3
1446,Punto Reparto 1446,San Miguel,punto_reparto,-12.082739,-77.100883,9,10,16,3
1447,Cliente Final 1447,Villa María,cliente_final,-12.185982,-76.925076,8,10,18,1
1448,Cliente Final 1448,La Molina,cliente_final,-12.0791,-76.951945,6,10,20,2
1449,Hub Distribución 1449,Pueblo Libre,hub_distribución,-12.071966,-77.045403,50,10,16,2
1450,Punto Reparto 1450,Comas,punto_reparto,-11.92578,-77.045072,27,9,16,2
1451,Hub Distribución 1451,Surco,hub_distribución,-12.124103,-76.997644,35,10,16,4
1452,Punto Reparto 1452,Ate,punto_reparto,-12.043976,-76.903717,16,9,16,5
1453,Hub Distribución 1453,Rímac,hub_distribución,-12.044358,-77.053721,34,10,18,2
1454,Punto Reparto 1454,San Juan Lurig.,punto_reparto,-12.146815,-76.97883,19,9,18,1
1455,Punto Reparto 1455,Callao,punto_reparto,-12.047674,-77.138995,5,11,20,2
1456,Punto Reparto 1456,Pachacámac,punto_reparto,-12.248832,-76.887777,15,9,14,5
1457,Punto Reparto 1457,Jesús María,punto_reparto,-12.078965,-77.065742,15,10,20,3
1458,Punto Reparto 1458,Los Olivos,punto_reparto,-11.989415,-77.070835,23,9,20,3
1459,Punto Reparto 1459,Rímac,punto_reparto,-12.011643,-77.049434,8,11,14,2
1460,Punto Reparto 1460,Lima Cercado,punto_reparto,-12.067198,-77.052542,22,8,18,1
1461,Punto Reparto 1461,Villa El Salvador,punto_reparto,-12.206699,-76.921098,24,9,20,3
1462,Punto Reparto 1462,Barranco,punto_reparto,-12.12231,-77.044265,15,8,16,5
1463,Punto Reparto 1463,Jesús María,punto_reparto,-12.096097,-77.059036,12,10,16,1
1464,Cliente Final 1464,Barranco,cliente_final,-12.138021,-77.044421,9,11,14,5
1465,Punto Reparto 1465,Villa El Salvador,punto_reparto,-12.192892,-76.950169,11,11,18,5
1466,Punto Reparto 1466,Pueblo Libre,punto_reparto,-12.091206,-77.080353,21,8,18,4
1467,Punto Reparto 1467,La Molina,punto_reparto,-12.082572,-76.957308,27,11,18,4
1468,Cliente Final 1468,San Juan Lurig.,cliente_final,-12.135525,-76.970784,1,10,18,3
1469,Punto Reparto 1469,Santa Anita,punto_reparto,-12.064772,-76.967793,19,8,16,4
1470,Cliente Final 1470,San Martín Porres,cliente_final,-12.041162,-77.094791,7,11,18,2
1471,Punto Reparto 1471,Independencia,punto_reparto,-11.982909,-77.064461,28,11,20,2
1472,Punto Reparto 1472,Comas,punto_reparto,-11.944228,-77.0738,23,8,16,2
1473,Cliente Final 1473,Santa Anita,cliente_final,-12.063046,-76.981979,8,10,14,5
1474,Punto Reparto 1474,Los Olivos,punto_reparto,-11.985032,-77.058567,17,8,14,4
1475,Punto Reparto 1475,Breña,punto_reparto,-12.067243,-77.066754,13,11,16,5
1476,Cliente Final 1476,Pachacámac,cliente_final,-12.248048,-76.857124,10,9,16,2
1477,Cliente Final 1477,Comas,cliente_final,-11.937654,-77.051246,7,10,20,1
1478,Punto Reparto 1478,Comas,punto_reparto,-11.961363,-77.06097,14,10,20,5
1479,Punto Reparto 1479,San Martín Porres,punto_reparto,-12.005879,-77.045374,19,9,14,1
1480,Punto Reparto 1480,La Molina,punto_reparto,-12.064785,-76.928069,13,10,20,1
1481,Cliente Final 1481,Breña,cliente_final,-12.066933,-77.058116,5,11,16,4
1482,Punto Reparto 1482,Callao,punto_reparto,-12.071955,-77.103042,27,9,14,1
1483,Punto Reparto 1483,Los Olivos,punto_reparto,-11.978456,-77.073999,13,11,14,5
1484,Cliente Final 1484,San Martín Porres,cliente_final,-12.003369,-77.054792,6,11,20,3
1485,Punto Reparto 1485,Breña,punto_reparto,-12.083919,-77.043997,26,11,14,3
1486,Punto Reparto 1486,Jesús María,punto_reparto,-12.077509,-77.040871,28,8,18,2
1487,Punto Reparto 1487,San Miguel,punto_reparto,-12.075919,-77.061874,6,9,18,4
1488,Punto Reparto 1488,Puente Piedra,punto_reparto,-11.861227,-77.0852,27,9,18,2
1489,Cliente Final 1489,San Isidro,cliente_final,-12.114563,-77.014336,5,10,20,3
1490,Punto Reparto 1490,San Isidro,punto_reparto,-12.077148,-77.012223,14,10,14,5
1491,Punto Reparto 1491,Chorrillos,punto_reparto,-12.177228,-77.014039,29,9,14,5
1492,Hub Distribución 1492,Los Olivos,hub_distribución,-11.994081,-77.077109,51,10,18,3
1493,Punto Reparto 1493,Ate,punto_reparto,-12.02622,-76.926927,26,10,14,5
1494,Punto Reparto 1494,San Miguel,punto_reparto,-12.074226,-77.083186,16,9,14,2
1495,Punto Reparto 1495,Jesús María,punto_reparto,-12.061186,-77.06704,14,10,20,4
1496,Punto Reparto 1496,El Agustino,punto_reparto,-12.025989,-77.006805,10,8,16,2
1497,Cliente Final 1497,Jesús María,cliente_final,-12.063552,-77.03993,4,9,14,4
1498,Punto Reparto 1498,Pachacámac,punto_reparto,-12.220249,-76.866495,7,8,16,1
1499,Punto Reparto 1499,Lince,punto_reparto,-12.103341,-77.048633,16,10,18,2
