origen,destino,distancia_km,tiempo_min,costo_sol,tipo_via,congestion
93,418,0.8091,5.42,1.35,avenida,baja
93,154,0.8616,6.44,1.72,vía_expresa,media
94,779,0.1514,2.18,1.02,vía_expresa,alta
94,300,1.0019,3.5,1.56,vía_expresa,baja
94,518,1.0415,6.27,1.88,jirón,alta
94,155,1.0426,6.15,2.29,carretera,media
94,1207,1.0953,6.83,2.55,vía_expresa,alta
94,122,1.1006,5.77,2.28,vía_expresa,baja
95,868,0.3175,2.53,0.94,avenida,baja
95,1008,0.5112,2.38,2.05,jirón,alta
95,913,0.586,5.94,1.86,jirón,media
95,387,0.8772,6.57,2.11,avenida,media
95,296,1.259,3.77,2.37,vía_expresa,media
95,1058,1.5333,5.35,2.35,jirón,alta
96,1037,0.7137,5.08,1.99,avenida,media
96,267,0.7492,2.54,2.42,carretera,baja
96,813,0.7632,5.79,1.59,jirón,media
96,426,0.9439,5.61,1.52,carretera,baja
96,1359,0.9674,5.92,2.6,avenida,alta
96,628,0.9937,4.27,2.1,avenida,media
97,34,0.3404,5.67,1.85,vía_expresa,alta
97,1389,0.5665,5.45,1.72,vía_expresa,baja
97,1288,0.6499,6.22,1.55,jirón,alta
97,612,0.7541,6.25,1.48,avenida,baja
97,1249,0.7654,5.96,2.24,carretera,alta
97,525,0.8163,6.28,1.43,avenida,alta
98,464,0.2378,3.04,1.34,vía_expresa,media
98,253,0.4139,4.86,1.44,carretera,media
98,306,0.5659,4.92,1.27,vía_expresa,baja
98,281,0.5867,2.7,2.13,avenida,alta
98,778,0.7557,3.73,2.12,jirón,media
98,1469,0.7666,5.32,1.59,jirón,baja
99,676,0.2831,2.44,1.86,avenida,media
99,1293,0.6603,5.22,1.92,jirón,media
99,455,0.6887,6.18,1.73,jirón,baja
99,188,0.7704,2.92,2.62,jirón,baja
99,45,0.8224,3.11,1.97,carretera,alta
99,116,0.883,4.5,1.47,vía_expresa,baja
100,0,0.1742,1.48,1.01,vía_expresa,media
100,1392,0.2582,4.27,2.15,vía_expresa,alta
100,1435,0.3361,5.64,1.79,avenida,media
100,1445,0.3706,5.2,1.79,carretera,alta
100,964,0.4191,4.45,1.41,avenida,baja
100,981,0.5781,2.49,1.73,jirón,baja
101,701,0.4891,4.33,2.4,vía_expresa,media
101,1298,0.7483,5.27,1.28,jirón,media
101,476,0.7715,4.48,2.12,vía_expresa,media
101,323,0.9592,5.2,1.46,avenida,alta
101,1245,0.9891,6.61,2.53,jirón,media
101,526,0.9903,6.23,1.37,vía_expresa,baja
102,893,0.301,3.68,1.63,avenida,baja
102,1467,0.4195,5.7,2.2,jirón,alta
102,313,0.4275,4.64,0.87,vía_expresa,media
102,1448,0.431,2.35,1.06,jirón,alta
102,1271,0.6635,2.97,1.91,avenida,baja
102,304,0.7619,6.44,1.91,carretera,alta
103,952,0.2129,2.11,2.15,avenida,baja
103,1236,0.2273,2.66,2.11,carretera,alta
103,672,0.2792,3.69,0.95,vía_expresa,alta
103,1178,0.3243,2.9,2.14,carretera,alta
103,880,0.3594,3.87,1.12,avenida,alta
103,274,0.4131,5.11,1.21,jirón,baja
104,727,0.3902,2.98,2.08,jirón,alta
104,1128,0.4564,4.12,1.78,carretera,baja
104,12,0.8567,5.63,1.86,carretera,media
104,704,0.959,4.45,2.67,vía_expresa,media
104,826,1.0702,3.47,1.79,vía_expresa,alta
104,363,1.1522,3.88,1.79,carretera,alta
105,782,0.2732,4.33,1.02,carretera,alta
105,53,0.2867,4.2,1.97,jirón,media
105,1384,0.2984,4.88,1.23,vía_expresa,media
105,774,0.7298,2.56,2.03,avenida,media
105,1251,0.7467,2.99,1.3,vía_expresa,baja
105,789,0.8431,4.0,1.35,carretera,media
106,5,0.3297,2.24,1.98,carretera,baja
106,1060,0.332,2.06,2.25,jirón,media
106,1196,0.3381,5.48,1.96,avenida,baja
106,565,0.5084,4.12,2.25,vía_expresa,baja
106,1400,0.5971,4.31,2.06,carretera,alta
106,346,0.6177,3.32,1.17,avenida,baja
107,1498,0.295,2.86,1.88,jirón,media
107,454,0.5327,5.29,1.97,vía_expresa,media
107,161,0.6357,4.64,1.43,jirón,alta
107,845,0.795,3.1,1.74,carretera,baja
107,490,0.9241,6.52,2.24,carretera,alta
107,485,1.2133,6.54,2.55,vía_expresa,alta
108,1480,0.6743,4.18,1.73,carretera,media
108,954,0.85,4.71,1.64,vía_expresa,alta
108,560,0.9034,6.57,2.59,jirón,media
108,42,1.0124,5.57,1.49,carretera,media
108,729,1.0851,6.25,2.69,avenida,baja
108,934,1.2099,6.34,2.95,jirón,alta
109,728,0.1027,1.43,1.7,vía_expresa,baja
109,262,0.1875,5.22,1.3,jirón,media
109,1475,0.2365,3.46,1.73,avenida,media
109,321,0.2519,1.56,1.0,avenida,alta
109,999,0.3104,3.32,1.57,carretera,baja
109,416,0.3694,5.72,1.81,avenida,alta
110,1365,0.368,3.53,1.07,jirón,baja
110,268,0.3964,2.09,2.1,carretera,baja
110,1217,0.4449,3.58,1.45,carretera,baja
110,634,0.6373,3.63,2.06,avenida,media
110,1319,0.682,3.56,1.52,jirón,baja
110,1163,0.7698,5.49,2.01,jirón,media
111,1137,0.15,5.02,2.07,avenida,media
111,1104,0.2087,4.99,1.95,avenida,media
111,640,0.259,1.54,1.41,carretera,media
111,69,0.3675,2.16,1.34,jirón,media
111,285,0.4179,3.25,1.01,vía_expresa,baja
111,1256,0.4685,2.28,1.67,jirón,media
112,1140,0.6674,2.83,1.8,jirón,alta
112,503,0.7791,3.56,1.87,carretera,media
112,557,0.9027,4.26,2.61,carretera,baja
112,127,0.9715,6.9,2.31,vía_expresa,baja
112,547,0.9963,3.55,2.47,avenida,media
112,226,1.0846,6.7,2.49,avenida,baja
113,1326,0.4426,3.02,1.08,vía_expresa,alta
113,1452,0.998,4.32,1.4,jirón,media
113,944,1.1083,7.06,2.92,avenida,media
113,461,1.265,5.49,2.32,jirón,media
113,1076,1.4646,6.93,2.92,vía_expresa,alta
113,501,1.4827,6.87,2.87,vía_expresa,baja
114,460,0.2387,1.92,0.86,avenida,baja
114,1275,0.5235,2.67,1.69,jirón,baja
114,683,0.5257,4.76,1.46,avenida,media
114,1231,0.5906,4.1,1.43,avenida,media
114,649,0.5919,3.17,1.23,jirón,baja
114,1061,0.6138,3.35,1.19,carretera,alta
115,937,0.2197,2.43,1.92,jirón,media
115,755,0.251,4.33,1.93,jirón,baja
115,362,0.2536,5.48,1.6,jirón,baja
115,1427,0.4757,2.43,1.51,carretera,baja
115,686,0.525,5.77,1.59,jirón,baja
115,660,0.5623,5.58,1.55,carretera,alta
116,188,0.2366,4.01,1.05,carretera,media
116,45,0.6482,4.21,1.82,avenida,media
116,676,0.6743,2.79,1.62,carretera,alta
116,99,0.883,4.44,1.73,avenida,baja
116,1204,0.9339,3.03,1.37,carretera,baja
116,1293,1.0412,4.22,1.81,avenida,media
117,1350,0.4638,2.67,2.32,carretera,media
117,150,0.7012,3.62,1.24,avenida,alta
117,882,1.0253,5.26,2.66,carretera,media
117,1447,1.0254,6.02,1.91,carretera,baja
117,623,1.1286,5.86,1.77,vía_expresa,baja
117,596,1.1844,6.92,1.7,avenida,baja
118,767,0.1252,3.6,1.97,jirón,baja
118,280,0.3395,4.5,2.18,avenida,alta
118,686,0.3614,4.2,1.26,vía_expresa,baja
118,755,0.4769,4.09,1.14,jirón,baja
118,301,0.4988,3.67,1.99,carretera,media
118,362,0.5211,3.84,2.02,vía_expresa,baja
119,947,0.9442,4.82,2.09,avenida,baja
119,814,1.1381,5.67,2.51,jirón,media
119,25,1.2162,3.61,2.38,jirón,alta
119,513,1.3023,6.86,2.35,avenida,baja
119,846,1.3182,5.39,2.38,vía_expresa,media
119,160,1.3522,6.13,1.96,avenida,baja
120,1337,0.2937,3.88,1.64,avenida,alta
120,1007,0.3377,3.5,1.85,carretera,media
120,65,0.499,5.41,1.37,carretera,alta
120,1035,0.506,2.49,1.27,jirón,media
120,461,0.7266,2.61,1.34,carretera,baja
120,287,0.7409,3.56,2.32,jirón,baja
121,621,0.2349,3.61,0.7,carretera,alta
121,693,0.5557,4.53,1.53,avenida,alta
121,38,0.6189,5.77,1.42,jirón,media
121,1183,0.755,6.1,1.58,avenida,alta
121,133,0.7795,5.82,2.4,jirón,alta
121,449,1.0026,6.87,1.62,avenida,alta
122,775,0.4589,4.55,2.19,avenida,alta
122,300,0.4787,4.94,1.48,carretera,alta
122,1470,0.9686,5.47,2.15,vía_expresa,baja
122,94,1.1006,4.5,1.74,vía_expresa,baja
122,779,1.1907,5.17,2.61,vía_expresa,media
122,518,1.4519,4.5,2.45,vía_expresa,baja
123,718,0.7759,4.39,2.38,jirón,baja
123,1039,0.8599,5.0,2.65,jirón,alta
123,1311,1.4093,4.95,2.16,jirón,media
123,1380,1.531,6.81,2.08,jirón,baja
123,613,1.7093,6.12,2.64,vía_expresa,baja
123,973,1.7822,7.46,2.22,avenida,alta
124,404,0.7192,2.84,1.69,avenida,baja
124,1266,0.7612,5.58,2.11,avenida,baja
124,1275,1.1771,4.35,1.63,jirón,alta
124,683,1.2235,5.85,2.73,avenida,baja
124,1061,1.2577,5.68,2.8,avenida,baja
124,891,1.2682,4.09,2.72,vía_expresa,baja
125,1272,0.2518,2.73,1.43,jirón,baja
125,647,0.3368,3.85,1.19,avenida,baja
125,1151,0.6061,5.51,1.17,carretera,baja
125,638,0.9822,5.01,2.59,jirón,baja
125,578,1.0709,6.79,1.45,vía_expresa,media
125,1461,1.3852,4.36,2.66,jirón,alta
126,1408,0.0802,2.7,1.89,avenida,media
126,1274,0.2565,2.19,0.88,avenida,media
126,871,0.4498,3.33,1.81,avenida,media
126,1339,0.4593,5.61,2.27,avenida,alta
126,839,0.6284,2.86,1.68,carretera,alta
126,853,0.6409,3.01,1.68,carretera,alta
127,1140,0.377,5.02,1.34,avenida,media
127,1001,0.5063,5.68,1.92,carretera,alta
127,1155,0.946,6.09,2.49,jirón,alta
127,112,0.9715,3.53,1.55,vía_expresa,alta
127,864,0.9965,6.18,2.81,avenida,baja
127,547,0.9987,5.31,2.79,carretera,baja
128,811,0.2563,1.87,2.21,jirón,media
128,1411,0.3851,3.18,1.57,vía_expresa,alta
128,1103,0.4435,5.78,1.78,carretera,baja
128,519,0.4616,5.13,1.87,jirón,media
128,953,0.5562,3.79,1.72,vía_expresa,alta
128,781,0.5783,4.3,1.34,avenida,alta
129,1484,0.423,4.71,1.65,jirón,alta
129,205,0.4451,2.24,1.42,jirón,baja
129,675,0.4723,3.39,1.61,jirón,baja
129,620,0.5137,2.27,1.46,jirón,media
129,847,0.5221,3.89,2.2,vía_expresa,baja
129,232,0.6403,3.12,1.38,jirón,baja
130,1354,0.1721,5.19,1.7,vía_expresa,alta
130,1373,0.2571,1.62,2.17,carretera,baja
130,15,0.5201,4.85,1.94,avenida,media
130,168,0.5527,5.46,2.28,avenida,baja
130,1397,0.8083,4.08,1.31,avenida,baja
130,228,0.8542,4.99,2.45,jirón,baja
131,1177,0.1451,3.17,0.83,carretera,media
131,976,0.3105,3.27,1.27,avenida,media
131,356,0.6045,2.65,1.1,avenida,alta
131,1093,0.6067,5.22,1.77,avenida,media
131,463,0.6379,5.61,2.06,vía_expresa,alta
131,1378,0.681,5.21,1.47,carretera,alta
132,1483,0.7108,3.33,2.5,carretera,baja
132,690,0.7491,4.58,2.6,jirón,alta
132,738,0.8404,3.53,2.14,jirón,media
132,1161,0.9086,3.55,2.39,avenida,alta
132,149,0.9912,4.86,1.81,vía_expresa,media
132,483,1.0422,3.74,2.59,vía_expresa,baja
133,1334,0.2779,2.64,0.89,carretera,alta
133,693,0.4243,4.96,1.36,jirón,media
133,621,0.5912,2.83,1.16,jirón,alta
133,825,0.6589,2.36,2.42,jirón,alta
133,121,0.7795,3.37,2.56,jirón,media
133,1276,0.8019,2.94,2.04,avenida,alta
134,318,0.1588,5.26,1.36,avenida,media
134,496,0.2478,1.87,1.17,carretera,media
134,447,0.3285,5.49,1.53,carretera,media
134,493,0.3902,4.68,2.29,avenida,media
134,249,0.4844,3.6,2.02,avenida,alta
134,489,0.5976,5.43,1.23,vía_expresa,media
135,1065,0.4321,4.21,2.15,carretera,baja
135,339,0.7394,3.08,1.82,avenida,alta
135,1415,0.783,3.49,1.49,jirón,alta
135,1294,0.9814,3.61,2.78,carretera,media
135,817,0.9974,6.14,1.86,carretera,alta
135,1263,1.0601,6.54,2.05,vía_expresa,baja
136,771,0.536,2.91,1.87,avenida,baja
136,1096,0.6108,4.49,2.51,avenida,baja
136,1167,0.7445,3.06,2.44,avenida,media
136,1327,0.9119,3.2,1.75,carretera,baja
136,645,1.1204,3.51,2.32,carretera,baja
136,40,1.2041,3.69,2.59,vía_expresa,media
137,650,0.1194,5.18,2.07,vía_expresa,alta
137,1388,0.3638,5.42,2.22,vía_expresa,baja
137,177,0.3727,3.2,1.25,vía_expresa,alta
137,820,0.453,5.57,1.08,carretera,alta
137,618,0.4653,5.31,2.32,carretera,baja
137,410,0.5065,4.74,1.69,carretera,alta
138,228,0.3722,1.92,2.28,avenida,alta
138,1170,0.4217,5.01,1.91,avenida,baja
138,1320,0.4414,5.29,1.31,jirón,alta
138,244,0.4461,3.49,0.99,vía_expresa,media
138,395,0.5027,4.68,1.45,vía_expresa,alta
138,1063,0.5292,4.2,2.18,avenida,baja
139,1254,0.3221,2.37,0.94,vía_expresa,media
139,165,0.5021,2.8,1.42,carretera,media
139,980,0.5223,6.03,1.67,vía_expresa,baja
139,1406,0.5775,3.27,1.05,jirón,media
139,288,0.7329,3.05,1.44,avenida,alta
139,75,0.8089,5.71,1.28,carretera,media
140,90,0.1489,5.21,0.95,jirón,baja
140,330,0.5175,5.85,1.97,carretera,media
140,1189,0.6948,4.93,1.22,avenida,media
140,983,0.8123,4.24,1.64,vía_expresa,media
140,176,1.045,5.19,2.39,carretera,baja
140,1149,1.1489,6.62,1.62,vía_expresa,media
141,968,0.157,5.17,1.08,jirón,media
141,213,0.6824,6.13,1.8,jirón,alta
141,769,0.7473,4.24,2.5,vía_expresa,baja
141,1042,1.0004,5.24,2.69,jirón,baja
141,167,1.3883,6.67,2.55,jirón,media
141,1115,1.6932,7.04,3.17,carretera,baja
142,736,0.8396,3.28,1.9,jirón,media
142,1188,0.89,6.24,1.43,vía_expresa,media
142,521,0.9923,5.07,1.35,vía_expresa,baja
142,476,1.1038,5.74,2.4,avenida,baja
142,323,1.2336,4.34,3.02,vía_expresa,alta
142,1245,1.239,5.66,1.8,vía_expresa,baja
143,1196,0.2947,2.98,2.18,avenida,media
143,1256,0.2999,4.85,0.78,carretera,alta
143,565,0.526,5.33,1.13,vía_expresa,alta
143,111,0.5275,6.05,1.57,carretera,media
143,187,0.5344,5.38,1.59,carretera,baja
143,106,0.6229,5.95,1.72,carretera,baja
144,523,0.2336,3.68,0.94,vía_expresa,media
144,889,0.2828,2.71,1.73,vía_expresa,alta
144,1116,0.394,2.92,1.77,avenida,baja
144,343,0.4207,5.07,1.01,avenida,alta
144,1186,0.4259,5.58,1.02,avenida,alta
144,1125,0.4476,3.67,1.75,avenida,alta
145,385,0.5482,3.26,1.6,jirón,media
145,172,0.5497,4.31,1.14,vía_expresa,baja
145,288,0.5521,3.51,2.16,vía_expresa,media
145,658,0.6294,5.89,2.0,vía_expresa,baja
145,324,0.7925,6.34,2.35,carretera,media
145,9,0.7953,6.11,1.57,vía_expresa,alta
146,1091,0.0615,2.09,1.9,vía_expresa,baja
146,877,0.4188,1.9,1.09,carretera,alta
146,563,0.6038,5.49,1.91,carretera,baja
146,1113,0.7043,6.25,2.59,jirón,alta
146,1217,0.7658,6.43,1.44,vía_expresa,baja
146,632,0.767,5.74,2.02,jirón,alta
147,1372,0.4239,3.41,1.95,vía_expresa,media
147,735,0.6385,4.35,1.7,avenida,alta
147,83,0.8605,5.93,1.99,vía_expresa,alta
147,715,1.0271,6.72,2.63,jirón,media
147,1025,1.1548,4.12,1.62,vía_expresa,baja
147,827,1.1552,5.83,2.37,avenida,alta
148,713,0.465,4.76,2.28,avenida,alta
148,1237,0.5823,3.69,2.11,jirón,media
148,985,0.6646,4.87,2.23,jirón,baja
148,863,0.8729,5.36,1.57,jirón,alta
148,335,0.907,6.18,2.36,vía_expresa,media
148,915,0.9353,5.51,1.71,jirón,alta
149,1410,0.3066,1.71,2.24,avenida,baja
149,690,0.3099,3.46,1.66,avenida,baja
149,738,0.4162,2.96,2.2,avenida,baja
149,984,0.513,4.0,1.48,jirón,media
149,483,0.5806,2.56,2.19,vía_expresa,baja
149,890,0.6121,4.17,1.96,jirón,alta
150,117,0.7012,4.08,2.43,vía_expresa,baja
150,105,0.929,3.58,1.3,jirón,alta
150,882,1.0474,5.36,2.3,avenida,baja
150,53,1.071,7.05,2.9,vía_expresa,alta
150,1350,1.1266,5.65,1.47,carretera,baja
150,1384,1.1546,4.08,1.53,avenida,alta
151,18,0.1501,3.35,0.86,carretera,baja
151,1409,0.2142,5.02,0.73,jirón,baja
151,418,0.4618,2.26,1.93,jirón,media
151,157,0.5114,3.12,1.23,avenida,media
151,1027,0.5137,4.86,1.91,vía_expresa,alta
151,1031,0.56,5.36,1.63,vía_expresa,baja
152,835,0.2046,2.41,0.97,carretera,media
152,1026,0.3603,2.13,2.0,carretera,baja
152,471,0.4244,5.03,2.29,vía_expresa,media
152,1344,0.5894,5.71,1.64,carretera,media
152,1227,0.6425,4.78,1.96,vía_expresa,baja
152,643,0.6744,4.62,1.63,avenida,media
153,1076,0.5749,2.82,1.04,carretera,alta
153,710,0.6195,3.88,1.93,carretera,media
153,689,0.8185,2.76,1.47,carretera,media
153,944,0.9317,6.03,1.83,avenida,baja
153,159,1.1473,5.92,2.03,carretera,baja
153,560,1.1557,3.35,2.51,carretera,baja
154,1341,0.6602,4.18,2.25,jirón,alta
154,1205,0.6694,2.6,1.49,jirón,alta
154,1027,0.6879,3.25,1.93,avenida,alta
154,151,0.6983,5.97,1.73,vía_expresa,media
154,348,0.7978,5.85,1.48,avenida,media
154,157,0.8197,4.63,2.68,vía_expresa,baja
155,779,0.8962,3.29,1.52,carretera,alta
155,518,0.9092,4.35,2.14,carretera,baja
155,1207,0.9335,5.44,2.58,avenida,media
155,94,1.0426,4.22,2.65,vía_expresa,baja
155,200,1.1456,6.87,2.85,avenida,media
155,365,1.1585,5.9,1.59,avenida,media
156,842,0.0783,4.05,0.98,carretera,media
156,635,0.1207,1.56,1.76,vía_expresa,alta
156,736,0.4763,2.14,1.35,vía_expresa,media
156,1292,0.5505,5.5,2.42,avenida,media
156,521,0.816,6.38,1.35,jirón,baja
156,1369,1.0412,6.38,1.59,carretera,alta
157,418,0.1403,4.18,0.96,avenida,baja
157,1409,0.4144,4.73,2.07,avenida,alta
157,89,0.4241,5.32,1.25,avenida,baja
157,1279,0.4398,2.07,1.33,carretera,media
157,18,0.497,4.75,2.11,vía_expresa,media
157,151,0.5114,4.82,2.32,vía_expresa,baja
158,1323,0.7303,2.97,2.41,vía_expresa,alta
158,732,0.7921,4.37,1.36,jirón,alta
158,481,0.8236,4.56,1.94,carretera,media
158,1110,1.4573,7.01,2.46,avenida,media
158,1041,1.4654,7.0,2.81,carretera,alta
158,1305,1.6162,7.57,2.24,jirón,alta
159,453,0.3764,2.06,2.28,avenida,baja
159,710,0.5332,2.12,1.28,vía_expresa,baja
159,930,0.88,4.71,1.76,carretera,media
159,153,1.1473,6.13,2.46,avenida,baja
159,560,1.1556,4.19,2.03,vía_expresa,alta
159,1211,1.1606,5.37,2.66,jirón,baja
160,498,0.208,2.53,0.92,carretera,alta
160,513,0.584,4.76,1.22,avenida,alta
160,25,0.6896,2.82,1.11,vía_expresa,baja
160,846,0.7962,3.66,1.89,vía_expresa,media
160,184,0.8506,3.76,2.61,avenida,media
160,502,0.9236,4.57,1.51,vía_expresa,alta
161,454,0.258,2.85,1.38,carretera,baja
161,1498,0.6137,2.42,1.6,vía_expresa,baja
161,107,0.6357,3.45,1.64,carretera,alta
161,490,0.9025,5.23,2.05,avenida,alta
161,795,1.1853,3.57,1.88,avenida,baja
161,116,1.4243,4.31,3.05,carretera,baja
162,584,0.2848,1.83,0.89,jirón,alta
162,895,0.8642,5.53,1.84,vía_expresa,baja
162,1403,0.9568,3.79,2.55,carretera,media
162,294,0.9727,3.77,2.51,carretera,alta
162,407,1.0115,4.17,2.25,avenida,baja
162,207,1.0332,3.81,2.74,vía_expresa,alta
163,44,0.1353,2.49,1.97,jirón,baja
163,1497,0.2417,2.74,0.81,jirón,media
163,1284,0.4081,5.42,1.06,avenida,alta
163,177,0.5147,3.93,1.44,jirón,media
163,1434,0.5498,5.62,1.22,avenida,alta
163,796,0.6125,3.63,1.73,avenida,media
164,1325,0.1662,4.83,1.35,avenida,baja
164,1393,0.1765,3.62,2.14,jirón,alta
164,866,0.2978,3.61,1.89,avenida,baja
164,1040,0.3253,2.87,1.88,vía_expresa,media
164,202,0.4157,4.77,2.34,carretera,alta
164,554,0.6363,4.22,1.59,avenida,media
165,288,0.2941,2.79,1.25,vía_expresa,baja
165,658,0.4654,3.01,1.67,avenida,baja
165,980,0.4991,5.91,2.21,jirón,media
165,75,0.5014,3.99,1.29,vía_expresa,media
165,139,0.5021,2.83,1.06,vía_expresa,alta
165,1406,0.5425,2.52,1.37,vía_expresa,alta
166,341,0.2288,2.16,2.06,carretera,media
166,250,0.5565,3.68,1.6,carretera,media
166,929,0.9129,3.59,2.15,carretera,alta
166,1447,1.0208,3.53,2.56,carretera,media
166,289,1.1113,3.66,1.46,jirón,media
166,1350,1.63,6.98,2.67,carretera,alta
167,589,0.4915,4.22,1.16,vía_expresa,media
167,170,0.7305,2.72,1.56,vía_expresa,baja
167,340,0.8993,3.67,2.5,avenida,baja
167,477,0.9808,4.92,1.34,carretera,alta
167,1115,1.0241,6.38,1.45,jirón,media
167,819,1.0958,6.71,2.61,jirón,baja
168,940,0.5279,4.91,1.16,jirón,media
168,130,0.5527,4.45,1.09,jirón,baja
168,1336,0.5767,4.05,1.52,vía_expresa,media
168,1354,0.6652,3.93,2.42,carretera,media
168,374,0.6867,4.76,1.34,vía_expresa,alta
168,824,0.6969,5.9,2.3,jirón,alta
169,17,0.2694,4.61,1.1,vía_expresa,alta
169,617,0.4821,2.76,1.37,carretera,alta
169,1277,0.6903,6.09,1.78,jirón,media
169,975,0.8943,5.92,2.51,avenida,baja
169,544,1.2132,5.53,2.57,carretera,media
169,259,1.3676,5.15,2.36,vía_expresa,media
170,819,0.3904,1.89,1.67,vía_expresa,baja
170,477,0.6655,5.35,1.99,carretera,baja
170,167,0.7305,4.78,1.68,carretera,baja
170,589,0.7978,5.62,1.77,vía_expresa,alta
170,340,0.8059,2.64,2.4,vía_expresa,baja
170,1115,0.984,3.31,1.74,avenida,media
171,1436,0.275,3.93,1.97,vía_expresa,alta
171,1108,0.3987,3.12,0.93,avenida,alta
171,66,0.5481,2.92,1.18,vía_expresa,baja
171,332,0.5737,3.04,2.0,jirón,media
171,400,0.6097,4.73,2.1,avenida,media
171,1308,0.699,4.89,1.4,avenida,baja
172,145,0.5497,2.71,2.29,avenida,baja
172,872,0.6118,3.04,1.73,vía_expresa,media
172,919,0.6551,2.53,1.24,vía_expresa,media
172,611,0.6851,6.3,2.31,carretera,alta
172,658,0.8288,5.38,2.49,avenida,media
172,375,0.8957,3.38,1.29,jirón,alta
173,607,0.1973,4.02,0.92,jirón,media
173,1371,0.3386,3.6,1.22,avenida,alta
173,376,0.386,3.74,1.83,vía_expresa,media
173,224,0.5435,4.88,1.12,vía_expresa,media
173,834,0.551,2.69,1.39,avenida,alta
173,1122,0.6085,3.77,1.89,avenida,alta
174,935,0.4631,4.53,1.88,vía_expresa,baja
174,836,0.7377,6.11,1.66,jirón,media
174,1298,1.329,7.19,2.32,avenida,baja
174,1282,1.5229,5.48,3.08,jirón,media
174,701,1.5465,7.7,2.6,avenida,baja
174,566,1.5922,6.81,2.38,carretera,media
175,1219,0.2328,4.33,1.88,carretera,alta
175,43,0.2342,2.68,1.29,vía_expresa,media
175,529,0.3653,5.58,1.72,jirón,alta
175,821,0.5607,4.96,1.74,carretera,baja
175,1259,0.5907,4.97,1.89,carretera,alta
175,852,0.6947,4.86,1.7,avenida,baja
176,983,0.2421,4.89,0.94,avenida,alta
176,1442,0.6679,2.76,2.47,vía_expresa,media
176,37,0.6815,5.4,2.55,jirón,baja
176,1476,0.7735,6.15,1.42,vía_expresa,media
176,1232,0.8562,6.4,1.32,carretera,baja
176,455,0.9106,2.97,2.4,vía_expresa,media
177,650,0.2534,3.93,1.98,jirón,media
177,137,0.3727,2.18,1.49,jirón,alta
177,1497,0.3917,4.08,1.13,carretera,media
177,711,0.4196,3.59,1.29,jirón,alta
177,44,0.4621,2.57,2.11,jirón,baja
177,163,0.5147,4.36,1.88,avenida,baja
178,1075,0.5486,2.23,1.18,avenida,media
178,811,0.618,5.33,1.88,avenida,media
178,555,0.7557,3.25,2.24,vía_expresa,baja
178,810,0.7849,5.9,2.02,vía_expresa,alta
178,128,0.7909,3.99,2.1,jirón,baja
178,1490,0.8086,4.37,2.13,avenida,alta
179,401,0.472,2.26,2.07,carretera,baja
179,721,0.5571,2.59,1.32,carretera,baja
179,997,0.5707,3.04,2.4,carretera,media
179,26,0.7152,5.24,1.21,jirón,media
179,583,0.7668,2.83,2.01,carretera,media
179,380,0.7945,5.06,1.99,avenida,alta
180,1121,0.1235,3.13,1.98,carretera,alta
180,1148,0.2795,1.68,1.24,carretera,baja
180,1168,0.3277,2.99,1.93,jirón,baja
180,740,0.3451,3.88,1.89,avenida,baja
180,791,0.4097,3.79,2.06,avenida,media
180,700,0.4529,5.83,2.31,avenida,alta
181,768,0.1962,3.31,0.86,avenida,baja
181,1267,0.2181,1.58,1.45,carretera,media
181,315,0.2369,3.38,1.87,jirón,baja
181,60,0.2972,5.32,0.79,jirón,alta
181,198,0.3366,4.11,1.36,avenida,alta
181,427,0.361,3.65,1.39,vía_expresa,alta
182,267,0.5612,2.62,2.03,jirón,baja
182,1412,0.6044,3.96,2.36,carretera,media
182,586,0.6719,3.12,1.73,avenida,baja
182,813,0.6788,3.29,1.96,jirón,media
182,1037,0.7506,5.49,2.47,avenida,baja
182,426,0.9518,6.4,1.68,avenida,baja
183,1454,0.0511,1.33,1.2,carretera,baja
183,1069,0.4597,3.18,1.79,jirón,media
183,1157,0.4881,2.5,1.51,avenida,alta
183,680,0.4892,2.29,1.29,jirón,media
183,350,0.5712,4.96,2.21,jirón,media
183,1228,0.5831,5.02,2.41,carretera,alta
184,502,0.2164,2.41,2.02,carretera,alta
184,1220,0.4,3.97,1.0,carretera,media
184,498,0.6502,5.12,1.99,carretera,baja
184,594,0.6518,3.12,1.26,jirón,media
184,513,0.8194,5.61,1.51,carretera,alta
184,160,0.8506,5.97,1.44,jirón,alta
185,497,0.5341,3.83,2.1,avenida,baja
185,646,0.6112,4.22,1.07,carretera,alta
185,1013,0.6864,3.91,2.32,avenida,baja
185,290,0.7621,3.64,2.06,vía_expresa,baja
185,449,0.8317,6.11,1.78,avenida,baja
185,222,0.8877,3.6,1.53,vía_expresa,alta
186,668,0.2322,1.67,1.16,carretera,baja
186,1324,0.3308,5.3,1.91,carretera,media
186,1427,0.3418,4.92,1.68,avenida,media
186,660,0.379,4.66,1.75,vía_expresa,alta
186,633,0.3929,5.5,1.96,avenida,alta
186,236,0.3961,3.34,1.92,carretera,alta
187,440,0.2278,3.31,1.55,carretera,baja
187,1256,0.2907,5.42,1.45,jirón,baja
187,227,0.3125,5.26,1.19,carretera,baja
187,1400,0.3851,5.77,1.98,carretera,media
187,143,0.5344,4.35,1.01,carretera,media
187,285,0.5569,3.19,1.35,avenida,baja
188,116,0.2366,2.7,1.69,carretera,baja
